particle,kinetic_energy_mev,angle_deg,threshold_mip,threshold_mev,events,successes,response_probability,wilson95_low,wilson95_high,include_steel
gamma,30.0,60.0,1.0,3.57852,3000,278,0.09266666666666666,0.08280508045768813,0.10357008830387741,True
gamma,100.0,60.0,1.0,3.57852,3000,301,0.10033333333333333,0.0900881225298914,0.11160077055121914,True
gamma,300.0,60.0,1.0,3.57852,3000,359,0.11966666666666667,0.10853587498312671,0.13177023594727122,True
gamma,1000.0,60.0,1.0,3.57852,3000,344,0.11466666666666667,0.10375465754882172,0.1265642418688295,True
gamma,3000.0,60.0,1.0,3.57852,3000,418,0.13933333333333334,0.1274021660500632,0.15218697683047192,True
gamma,10000.0,60.0,1.0,3.57852,3000,414,0.138,0.1261202917644312,0.1508055947127048,True
gamma,0.5,70.0,1.0,3.57852,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,1.0,70.0,1.0,3.57852,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,3.0,70.0,1.0,3.57852,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,10.0,70.0,1.0,3.57852,3000,341,0.11366666666666667,0.10279922771896328,0.12552222939613855,True
gamma,30.0,70.0,1.0,3.57852,3000,405,0.135,0.12323749349046723,0.14769606607902072,True
gamma,100.0,70.0,1.0,3.57852,3000,487,0.16233333333333333,0.1495709968935688,0.17595931894560135,True
gamma,300.0,70.0,1.0,3.57852,3000,507,0.169,0.1560151141844806,0.18283148367168517,True
gamma,1000.0,70.0,1.0,3.57852,3000,531,0.177,0.1637579666024505,0.19106816967411006,True
gamma,3000.0,70.0,1.0,3.57852,3000,600,0.2,0.18607411280390726,0.21469319643128834,True
gamma,10000.0,70.0,1.0,3.57852,3000,564,0.188,0.17442104914071704,0.20237695246388637,True
gamma,0.5,0.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,1.0,0.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,3.0,0.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,10.0,0.0,2.0,7.15704,3000,15,0.005,0.0030324533483749197,0.008233606889697783,True
gamma,30.0,0.0,2.0,7.15704,3000,57,0.019,0.014694268417491864,0.024535984056271713,True
gamma,100.0,0.0,2.0,7.15704,3000,70,0.023333333333333334,0.018510134550341235,0.029375701234469517,True
gamma,300.0,0.0,2.0,7.15704,3000,104,0.034666666666666665,0.028692841126501147,0.04183067408720221,True
gamma,1000.0,0.0,2.0,7.15704,3000,98,0.03266666666666666,0.02687931450264561,0.03964931610595905,True
gamma,3000.0,0.0,2.0,7.15704,3000,90,0.03,0.02447115109496187,0.03673096670684454,True
gamma,10000.0,0.0,2.0,7.15704,3000,101,0.033666666666666664,0.027785326467104215,0.04074074644404979,True
gamma,0.5,20.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,1.0,20.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,3.0,20.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,10.0,20.0,2.0,7.15704,3000,13,0.004333333333333333,0.0025342196904608112,0.007400212345912326,True
gamma,30.0,20.0,2.0,7.15704,3000,54,0.018,0.01382214963784215,0.02341066053337208,True
gamma,100.0,20.0,2.0,7.15704,3000,93,0.031,0.02537281666935177,0.03782674343500397,True
gamma,300.0,20.0,2.0,7.15704,3000,139,0.04633333333333333,0.03937397396973145,0.054453034773714305,True
gamma,1000.0,20.0,2.0,7.15704,3000,122,0.04066666666666666,0.03416630327106453,0.04834186575793492,True
gamma,3000.0,20.0,2.0,7.15704,3000,130,0.043333333333333335,0.0366127910180945,0.051221890817703224,True
gamma,10000.0,20.0,2.0,7.15704,3000,129,0.043,0.0363065587076942,0.05086230902725372,True
gamma,0.5,40.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,1.0,40.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,3.0,40.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,10.0,40.0,2.0,7.15704,3000,31,0.010333333333333333,0.007289344567375226,0.014629741284294003,True
gamma,30.0,40.0,2.0,7.15704,3000,82,0.027333333333333334,0.022075623775343264,0.03379998121966488,True
gamma,100.0,40.0,2.0,7.15704,3000,129,0.043,0.0363065587076942,0.05086230902725372,True
gamma,300.0,40.0,2.0,7.15704,3000,185,0.06166666666666667,0.05360670722610212,0.07084775015643364,True
gamma,1000.0,40.0,2.0,7.15704,3000,181,0.060333333333333336,0.05236224245603363,0.069428958523103,True
gamma,3000.0,40.0,2.0,7.15704,3000,200,0.06666666666666667,0.058283278209758996,0.0761583906855235,True
gamma,10000.0,40.0,2.0,7.15704,3000,233,0.07766666666666666,0.06862024174778868,0.08779329247553662,True
gamma,0.5,60.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,1.0,60.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,3.0,60.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,10.0,60.0,2.0,7.15704,3000,95,0.03166666666666667,0.02597487167043385,0.03855631663562147,True
gamma,30.0,60.0,2.0,7.15704,3000,199,0.06633333333333333,0.057971044709308375,0.07580481008512431,True
gamma,100.0,60.0,2.0,7.15704,3000,252,0.084,0.07459808132677005,0.09446592081270115,True
gamma,300.0,60.0,2.0,7.15704,3000,325,0.10833333333333334,0.09770838464898784,0.11996004685251749,True
gamma,1000.0,60.0,2.0,7.15704,3000,291,0.097,0.08691909125536426,0.10811166081724846,True
gamma,3000.0,60.0,2.0,7.15704,3000,367,0.12233333333333334,0.11108854327811075,0.13454408045908545,True
gamma,10000.0,60.0,2.0,7.15704,3000,370,0.12333333333333334,0.1120462607535609,0.13558380528618466,True
gamma,0.5,70.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,1.0,70.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,3.0,70.0,2.0,7.15704,3000,0,0.0,0.0,0.0012788487253259629,True
gamma,10.0,70.0,2.0,7.15704,3000,145,0.04833333333333333,0.041219579683999655,0.056602313664544796,True
gamma,30.0,70.0,2.0,7.15704,3000,344,0.11466666666666667,0.10375465754882172,0.1265642418688295,True
gamma,100.0,70.0,2.0,7.15704,3000,433,0.14433333333333334,0.1322125554006789,0.157363798992603,True
gamma,300.0,70.0,2.0,7.15704,3000,475,0.15833333333333333,0.14570829524894569,0.17183225138002706,True
gamma,1000.0,70.0,2.0,7.15704,3000,491,0.16366666666666665,0.1508592004587268,0.17733437178384243,True
gamma,3000.0,70.0,2.0,7.15704,3000,554,0.18466666666666667,0.17118784335873422,0.19895201723737138,True
gamma,10000.0,70.0,2.0,7.15704,3000,514,0.17133333333333334,0.1582723526026657,0.18523494395944856,True
mu-,300.0,0.0,0.25,0.89463,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
mu-,1000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,3000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,10000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,30000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,100000.0,0.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,300.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,1000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,3000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,10000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,30000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,100000.0,20.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,300.0,40.0,0.25,0.89463,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
mu-,1000.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,3000.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,10000.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,30000.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,100000.0,40.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,300.0,60.0,0.25,0.89463,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
mu-,1000.0,60.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,3000.0,60.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,10000.0,60.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,30000.0,60.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,100000.0,60.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,300.0,70.0,0.25,0.89463,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
mu-,1000.0,70.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,3000.0,70.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,10000.0,70.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,30000.0,70.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,100000.0,70.0,0.25,0.89463,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,300.0,0.0,0.5,1.78926,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
mu-,1000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,3000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,10000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,30000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,100000.0,0.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,300.0,20.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,1000.0,20.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
mu-,3000.0,20.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,10000.0,20.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,30000.0,20.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
mu-,100000.0,20.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
mu-,300.0,40.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
mu-,1000.0,40.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,3000.0,40.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,10000.0,40.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,30000.0,40.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,100000.0,40.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,300.0,60.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
mu-,1000.0,60.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,3000.0,60.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,10000.0,60.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,30000.0,60.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,100000.0,60.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,300.0,70.0,0.5,1.78926,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
mu-,1000.0,70.0,0.5,1.78926,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
mu-,3000.0,70.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,10000.0,70.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,30000.0,70.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,100000.0,70.0,0.5,1.78926,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,300.0,0.0,1.0,3.57852,2000,1250,0.625,0.6035621290799567,0.64595860909973,True
mu-,1000.0,0.0,1.0,3.57852,2000,1081,0.5405,0.5186021072597079,0.5622426119105105,True
mu-,3000.0,0.0,1.0,3.57852,2000,1160,0.58,0.558236077729506,0.6014571947054935,True
mu-,10000.0,0.0,1.0,3.57852,2000,1214,0.607,0.5854090015872633,0.6281807502945485,True
mu-,30000.0,0.0,1.0,3.57852,2000,1222,0.611,0.58944037751163,0.6321340379919317,True
mu-,100000.0,0.0,1.0,3.57852,2000,1216,0.608,0.5864167046182744,0.6291692131689748,True
mu-,300.0,20.0,1.0,3.57852,2000,1652,0.826,0.8087643148713761,0.8419857703012468,True
mu-,1000.0,20.0,1.0,3.57852,2000,1526,0.763,0.7438701413329122,0.7811214917971488,True
mu-,3000.0,20.0,1.0,3.57852,2000,1582,0.791,0.7726310318046226,0.8082532466776882,True
mu-,10000.0,20.0,1.0,3.57852,2000,1631,0.8155,0.7979009292610314,0.831889413904498,True
mu-,30000.0,20.0,1.0,3.57852,2000,1648,0.824,0.8066934441394626,0.8400643092222853,True
mu-,100000.0,20.0,1.0,3.57852,2000,1625,0.8125,0.7948009500540084,0.8290008953952085,True
mu-,300.0,40.0,1.0,3.57852,2000,1979,0.9895,0.9840010980925269,0.9931221126191265,True
mu-,1000.0,40.0,1.0,3.57852,2000,1970,0.985,0.9786675621742913,0.9894729019628932,True
mu-,3000.0,40.0,1.0,3.57852,2000,1961,0.9805,0.9734549739114068,0.9857027436513092,True
mu-,10000.0,40.0,1.0,3.57852,2000,1966,0.983,0.9763388128481535,0.987809319478156,True
mu-,30000.0,40.0,1.0,3.57852,2000,1974,0.987,0.9810196914827969,0.9911131044652626,True
mu-,100000.0,40.0,1.0,3.57852,2000,1974,0.987,0.9810196914827969,0.9911131044652626,True
mu-,300.0,60.0,1.0,3.57852,2000,1993,0.9965,0.9927928037467583,0.9983035683029576,True
mu-,1000.0,60.0,1.0,3.57852,2000,1997,0.9985,0.9955989674442294,0.9994897364163615,True
mu-,3000.0,60.0,1.0,3.57852,2000,1995,0.9975,0.9941608466835673,0.9989316912715861,True
mu-,10000.0,60.0,1.0,3.57852,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
mu-,30000.0,60.0,1.0,3.57852,2000,1997,0.9985,0.9955989674442294,0.9994897364163615,True
mu-,100000.0,60.0,1.0,3.57852,2000,1995,0.9975,0.9941608466835673,0.9989316912715861,True
mu-,300.0,70.0,1.0,3.57852,2000,1998,0.999,0.9963610657309615,0.9997257210823479,True
mu-,1000.0,70.0,1.0,3.57852,2000,1999,0.9995,0.9971731374967338,0.9999117322692944,True
mu-,3000.0,70.0,1.0,3.57852,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,10000.0,70.0,1.0,3.57852,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,30000.0,70.0,1.0,3.57852,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,100000.0,70.0,1.0,3.57852,2000,2000,1.0,0.9980829527187469,0.9999999999999998,True
mu-,300.0,0.0,2.0,7.15704,2000,31,0.0155,0.010940972933704062,0.021916645881830028,True
mu-,1000.0,0.0,2.0,7.15704,2000,59,0.0295,0.02293885238774463,0.037865089103914375,True
mu-,3000.0,0.0,2.0,7.15704,2000,57,0.0285,0.022062516054529094,0.03674525953169242,True
mu-,10000.0,0.0,2.0,7.15704,2000,74,0.037,0.029575304829629133,0.04619988095281107,True
mu-,30000.0,0.0,2.0,7.15704,2000,79,0.0395,0.03180890787160705,0.0489566926744269,True
mu-,100000.0,0.0,2.0,7.15704,2000,67,0.0335,0.026465276470638475,0.042323328642770504,True
mu-,300.0,20.0,2.0,7.15704,2000,45,0.0225,0.01685787548400037,0.02997290466959618,True
mu-,1000.0,20.0,2.0,7.15704,2000,61,0.0305,0.02381739549016912,0.03898271190692737,True
mu-,3000.0,20.0,2.0,7.15704,2000,82,0.041,0.03315349074927443,0.05060635865491575,True
mu-,10000.0,20.0,2.0,7.15704,2000,83,0.0415,0.033602383185357104,0.05115554917155182,True
mu-,30000.0,20.0,2.0,7.15704,2000,90,0.045,0.03675381704471326,0.05499069598122689,True
mu-,100000.0,20.0,2.0,7.15704,2000,84,0.042,0.0340516147420547,0.05170440056757297,True
mu-,300.0,40.0,2.0,7.15704,2000,110,0.055,0.04583478836864504,0.06587138371167006,True
mu-,1000.0,40.0,2.0,7.15704,2000,143,0.0715,0.0610102548427334,0.08363265467730036,True
mu-,3000.0,40.0,2.0,7.15704,2000,166,0.083,0.07169373071300192,0.09590508671956302,True
mu-,10000.0,40.0,2.0,7.15704,2000,182,0.091,0.07916698061730579,0.1044011640587591,True
mu-,30000.0,40.0,2.0,7.15704,2000,194,0.097,0.08479131615107749,0.11075382395761238,True
mu-,100000.0,40.0,2.0,7.15704,2000,184,0.092,0.08010326619960463,0.10546104438189775,True
mu-,300.0,60.0,2.0,7.15704,2000,1382,0.691,0.6703987237896356,0.7108689641489256,True
mu-,1000.0,60.0,2.0,7.15704,2000,1273,0.6365,0.6151762388440337,0.6573004072481842,True
mu-,3000.0,60.0,2.0,7.15704,2000,1334,0.667,0.6460425135777893,0.6873171926302722,True
mu-,10000.0,60.0,2.0,7.15704,2000,1350,0.675,0.6541544022367746,0.695174631214787,True
mu-,30000.0,60.0,2.0,7.15704,2000,1377,0.6885,0.6678587105380663,0.7084185626369012,True
mu-,100000.0,60.0,2.0,7.15704,2000,1417,0.7085,0.6881984558973853,0.7280021353863322,True
mu-,300.0,70.0,2.0,7.15704,2000,1939,0.9695,0.9610172880930726,0.9761826045098309,True
mu-,1000.0,70.0,2.0,7.15704,2000,1944,0.972,0.9638155173143411,0.9783747900521559,True
mu-,3000.0,70.0,2.0,7.15704,2000,1949,0.9745,0.9666286379543997,0.9805520841756913,True
mu-,10000.0,70.0,2.0,7.15704,2000,1952,0.976,0.9683245276915415,0.9818504432967055,True
mu-,30000.0,70.0,2.0,7.15704,2000,1929,0.9645,0.95545893930598,0.971760123769736,True
mu-,100000.0,70.0,2.0,7.15704,2000,1955,0.9775,0.9700270953304039,0.9831421245159996,True
neutron,300.0,0.0,0.25,0.89463,2000,62,0.031,0.024257462141641817,0.03954072820817342,True
neutron,1000.0,0.0,0.25,0.89463,2000,69,0.0345,0.027351694147721588,0.04343307687112489,True
neutron,3000.0,0.0,0.25,0.89463,2000,94,0.047,0.038561402365168564,0.05717544247164658,True
neutron,10000.0,0.0,0.25,0.89463,2000,95,0.0475,0.03901402059617837,0.05772090719335553,True
neutron,30000.0,0.0,0.25,0.89463,2000,84,0.042,0.0340516147420547,0.05170440056757297,True
neutron,100000.0,0.0,0.25,0.89463,2000,97,0.0485,0.03992009344287708,0.05881100025209431,True
neutron,300.0,20.0,0.25,0.89463,2000,59,0.0295,0.02293885238774463,0.037865089103914375,True
neutron,1000.0,20.0,0.25,0.89463,2000,105,0.0525,0.04355496702511128,0.06316079029161008,True
neutron,3000.0,20.0,0.25,0.89463,2000,92,0.046,0.03765702335931109,0.05608365557206656,True
neutron,10000.0,20.0,0.25,0.89463,2000,86,0.043,0.03495107254461269,0.05280110867045247,True
neutron,30000.0,20.0,0.25,0.89463,2000,75,0.0375,0.030021256563230403,0.04675201217192855,True
neutron,100000.0,20.0,0.25,0.89463,2000,80,0.04,0.032256746939981165,0.04950693655877153,True
neutron,300.0,40.0,0.25,0.89463,2000,67,0.0335,0.026465276470638475,0.042323328642770504,True
neutron,1000.0,40.0,0.25,0.89463,2000,103,0.0515,0.042644720050338814,0.062074871360945055,True
neutron,3000.0,40.0,0.25,0.89463,2000,110,0.055,0.04583478836864504,0.06587138371167006,True
neutron,10000.0,40.0,0.25,0.89463,2000,120,0.06,0.050411197114316506,0.07127580449318606,True
neutron,30000.0,40.0,0.25,0.89463,2000,128,0.064,0.05408699935255319,0.07558466587669936,True
neutron,100000.0,40.0,0.25,0.89463,2000,106,0.053,0.04401045720579706,0.06370338306364304,True
neutron,300.0,60.0,0.25,0.89463,2000,115,0.0575,0.04812031303342549,0.06857627381048334,True
neutron,1000.0,60.0,0.25,0.89463,2000,152,0.076,0.06518168804667072,0.08844396804783176,True
neutron,3000.0,60.0,0.25,0.89463,2000,163,0.0815,0.07029605647844997,0.09430851209595872,True
neutron,10000.0,60.0,0.25,0.89463,2000,156,0.078,0.06703950613485772,0.09057848177051976,True
neutron,30000.0,60.0,0.25,0.89463,2000,168,0.084,0.0726261614635203,0.09696882187448214,True
neutron,100000.0,60.0,0.25,0.89463,2000,155,0.0775,0.06657483756091465,0.09004506739174409,True
neutron,300.0,70.0,0.25,0.89463,2000,190,0.095,0.08291479680735943,0.10863801149045545,True
neutron,1000.0,70.0,0.25,0.89463,2000,203,0.1015,0.0890195479939982,0.11550833868916041,True
neutron,3000.0,70.0,0.25,0.89463,2000,234,0.117,0.10364199138514973,0.13182646683229002,True
neutron,10000.0,70.0,0.25,0.89463,2000,231,0.1155,0.10222324031966848,0.13025096903961503,True
neutron,30000.0,70.0,0.25,0.89463,2000,244,0.122,0.10837641940653489,0.13707286833809232,True
neutron,100000.0,70.0,0.25,0.89463,2000,180,0.09,0.07823115160665478,0.10334082716397261,True
neutron,300.0,0.0,0.5,1.78926,2000,54,0.027,0.020752396241488,0.035061130486577274,True
neutron,1000.0,0.0,0.5,1.78926,2000,68,0.034,0.026908260159560583,0.042878427906567144,True
neutron,3000.0,0.0,0.5,1.78926,2000,85,0.0425,0.03450117971009799,0.05225291855224844,True
neutron,10000.0,0.0,0.5,1.78926,2000,93,0.0465,0.03810906851120825,0.056629693372888146,True
neutron,30000.0,0.0,0.5,1.78926,2000,80,0.04,0.032256746939981165,0.04950693655877153,True
neutron,100000.0,0.0,0.5,1.78926,2000,96,0.048,0.03946691899074102,0.05826609175151162,True
neutron,300.0,20.0,0.5,1.78926,2000,55,0.0275,0.021188498165677007,0.03562311151510701,True
neutron,1000.0,20.0,0.5,1.78926,2000,93,0.0465,0.03810906851120825,0.056629693372888146,True
neutron,3000.0,20.0,0.5,1.78926,2000,82,0.041,0.03315349074927443,0.05060635865491575,True
neutron,10000.0,20.0,0.5,1.78926,2000,85,0.0425,0.03450117971009799,0.05225291855224844,True
neutron,30000.0,20.0,0.5,1.78926,2000,74,0.037,0.029575304829629133,0.04619988095281107,True
neutron,100000.0,20.0,0.5,1.78926,2000,76,0.038,0.030467599928741894,0.04730375175913581,True
neutron,300.0,40.0,0.5,1.78926,2000,60,0.03,0.02337785471293825,0.03842416973143951,True
neutron,1000.0,40.0,0.5,1.78926,2000,93,0.0465,0.03810906851120825,0.056629693372888146,True
neutron,3000.0,40.0,0.5,1.78926,2000,101,0.0505,0.04173547326167801,0.06098795224416838,True
neutron,10000.0,40.0,0.5,1.78926,2000,111,0.0555,0.04629144858684901,0.06641280644618483,True
neutron,30000.0,40.0,0.5,1.78926,2000,125,0.0625,0.05270713160648804,0.07397028476460826,True
neutron,100000.0,40.0,0.5,1.78926,2000,101,0.0505,0.04173547326167801,0.06098795224416838,True
neutron,300.0,60.0,0.5,1.78926,2000,100,0.05,0.04128123361873174,0.0604441089343959,True
neutron,1000.0,60.0,0.5,1.78926,2000,143,0.0715,0.0610102548427334,0.08363265467730036,True
neutron,3000.0,60.0,0.5,1.78926,2000,143,0.0715,0.0610102548427334,0.08363265467730036,True
neutron,10000.0,60.0,0.5,1.78926,2000,146,0.073,0.06239935949340271,0.08523779888478729,True
neutron,30000.0,60.0,0.5,1.78926,2000,158,0.079,0.0679692639204037,0.09164488989041128,True
neutron,100000.0,60.0,0.5,1.78926,2000,149,0.0745,0.06378984993294572,0.08684155730340053,True
neutron,300.0,70.0,0.5,1.78926,2000,164,0.082,0.07076181688143124,0.0948408346456962,True
neutron,1000.0,70.0,0.5,1.78926,2000,183,0.0915,0.07963506675642809,0.10493116087235554,True
neutron,3000.0,70.0,0.5,1.78926,2000,222,0.111,0.09797153726075743,0.12551992552405733,True
neutron,10000.0,70.0,0.5,1.78926,2000,224,0.112,0.09891575901603857,0.12657186967421372,True
neutron,30000.0,70.0,0.5,1.78926,2000,233,0.1165,0.10316899183684573,0.13130138342787528,True
neutron,100000.0,70.0,0.5,1.78926,2000,175,0.0875,0.07589362184323717,0.10068794216379648,True
neutron,300.0,0.0,1.0,3.57852,2000,48,0.024,0.018149556703294482,0.03167547230845831,True
neutron,1000.0,0.0,1.0,3.57852,2000,64,0.032,0.025139125203291417,0.04065523105196132,True
neutron,3000.0,0.0,1.0,3.57852,2000,77,0.0385,0.03091432761660475,0.047855107023991705,True
neutron,10000.0,0.0,1.0,3.57852,2000,89,0.0445,0.03630266512840682,0.054443764944814586,True
neutron,30000.0,0.0,1.0,3.57852,2000,74,0.037,0.029575304829629133,0.04619988095281107,True
neutron,100000.0,0.0,1.0,3.57852,2000,93,0.0465,0.03810906851120825,0.056629693372888146,True
neutron,300.0,20.0,1.0,3.57852,2000,45,0.0225,0.01685787548400037,0.02997290466959618,True
neutron,1000.0,20.0,1.0,3.57852,2000,88,0.044,0.03585182041641652,0.05389652670408614,True
neutron,3000.0,20.0,1.0,3.57852,2000,75,0.0375,0.030021256563230403,0.04675201217192855,True
neutron,10000.0,20.0,1.0,3.57852,2000,83,0.0415,0.033602383185357104,0.05115554917155182,True
neutron,30000.0,20.0,1.0,3.57852,2000,72,0.036,0.02868460672278366,0.04509441315421905,True
neutron,100000.0,20.0,1.0,3.57852,2000,75,0.0375,0.030021256563230403,0.04675201217192855,True
neutron,300.0,40.0,1.0,3.57852,2000,54,0.027,0.020752396241488,0.035061130486577274,True
neutron,1000.0,40.0,1.0,3.57852,2000,84,0.042,0.0340516147420547,0.05170440056757297,True
neutron,3000.0,40.0,1.0,3.57852,2000,94,0.047,0.038561402365168564,0.05717544247164658,True
neutron,10000.0,40.0,1.0,3.57852,2000,107,0.0535,0.04446618753651597,0.06424573568564287,True
neutron,30000.0,40.0,1.0,3.57852,2000,123,0.0615,0.05178817023412858,0.07289308023153022,True
neutron,100000.0,40.0,1.0,3.57852,2000,99,0.0495,0.040827254610808245,0.059900004989600644,True
neutron,300.0,60.0,1.0,3.57852,2000,91,0.0455,0.03720527135020145,0.05553732462845745,True
neutron,1000.0,60.0,1.0,3.57852,2000,129,0.0645,0.05454732717628902,0.07612242100568228,True
neutron,3000.0,60.0,1.0,3.57852,2000,135,0.0675,0.057313062415804306,0.07934518348247949,True
neutron,10000.0,60.0,1.0,3.57852,2000,137,0.0685,0.05823636538977861,0.08041804641394268,True
neutron,30000.0,60.0,1.0,3.57852,2000,155,0.0775,0.06657483756091465,0.09004506739174409,True
